Tipo de Contrato,Estamento,Apellido Paterno,Apellido Materno,Nombres,Grado,Calificación Profesional o Formación,Cargo o Función,Región,A Asignaciones Especiales $ (Cifra incluida en B),Unidad Monetaria,B Remuneración Bruta Mensualizada $ (Contempla cifras de A+C+D),C Horas Extras Diurnas $ (Cifra incluida en B),D Horas Extras Nocturnas $ (Cifra incluida en B),Fecha Inicio,Fecha Termino,Observaciones
CONTRATA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,260625,Pesos,764702,0,0,15-04-2021,31-12-2024,1206
CONTRATA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,1805861,Pesos,3458300,0,0,01-05-2022,31-12-2024,1217
CONTRATA,Profesional,***,***,***,11,Asistente Social,ASISTENTE SOCIAL,RM,682365,Pesos,2007240,0,0,01-01-2010,31-12-2024,1210
CONTRATA,Técnico,***,***,***,18,Sin Información,Técnico de Laboratorio,RM,181371,Pesos,1076411,0,0,01-04-2017,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Contador Auditor,Analista Contable,RM,430225,Pesos,1287440,0,0,01-11-2023,31-03-2024,1213
CONTRATA,Administrativo,***,***,***,22,Biologo Marino,ADMINISTRATIVO,RM,1158406,Pesos,1672000,0,0,01-01-2024,31-12-2024,1208
CONTRATA,Profesional,***,***,***,15,Ingeniero Constructor,PROFESIONAL,RM,1096396,Pesos,2064979,0,0,01-03-2011,31-12-2024,1206
CONTRATA,Administrativo,***,***,***,25,Sin Información,ADMINISTRATIVO,RM,346815,Pesos,885278,0,0,01-05-2019,31-12-2024,1206
CONTRATA,Académico,***,***,***,09,Abogado,Prof. Asistente,RM,477742,Pesos,869971,0,0,01-07-2011,31-12-2024,1211
CONTRATA,Administrativo,***,***,***,22,Sin Información,ADMINISTRATIVO,RM,70004,Pesos,1348452,0,0,01-03-2020,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,827597,Pesos,2252165,0,176320,03-06-2020,31-12-2024,1501
CONTRATA,Técnico,***,***,***,12,Sin Información,TÉCNICO,RM,723685,Pesos,1627808,0,0,01-01-1995,31-12-2024,1101
CONTRATA,Profesional,***,***,***,15,Periodista,PROFESIONAL,RM,709393,Pesos,1677976,0,0,01-05-2019,31-12-2024,1217
CONTRATA,Profesional,***,***,***,17,Quimico Farmaceutico,QUIMICO FARMACEUTICO,RM,356389,Pesos,1517857,0,0,01-07-2018,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Quimico Farmaceutico,QUIMICO FARMACEUTICO,RM,347579,Pesos,1157621,0,0,01-07-2018,31-12-2024,1501
CONTRATA,Administrativo,***,***,***,22,Sin Información,CAJERO ADMISIONISTA,RM,109569,Pesos,1103362,0,90230,01-11-2019,31-12-2024,1501
CONTRATA,Profesional,***,***,***,12,Profesor en Educación Media en Historia y Ciencias Sociales,Profesional Docente,RM,115772,Pesos,1509772,0,0,03-03-2022,31-12-2024,1402
CONTRATA,Profesional,***,***,***,17,Constructor Civil,PROFESIONAL,RM,133829,Pesos,1162487,0,0,15-10-2019,31-12-2024,1206
CONTRATA,Auxiliar,***,***,***,21,Sin Información,AUXILIAR,RM,147559,Pesos,686294,0,0,01-07-2022,31-12-2024,1201
CONTRATA,Profesional,***,***,***,17,Profesor De Educacion Fisica,PROFESIONAL,RM,477420,Pesos,905054,0,0,01-08-2018,31-12-2024,1213
CONTRATA,Técnico,***,***,***,22,Sin Información,OPERADORA TELEFONICA,RM,95491,Pesos,821835,0,128900,01-05-2021,31-12-2024,1501
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA,RM,201693,Pesos,1041095,0,128900,01-09-2019,31-12-2024,1501
CONTRATA,Profesional,***,***,***,12,"Prof. Educ. Física, Deportes y Recreación para Educ. Básica y Media.",Profesional Docente,RM,103230,Pesos,1497230,0,0,01-04-2021,31-12-2024,1402
CONTRATA,Administrativo,***,***,***,22,Sin Información,EJECUTIVA DE SERVICIO,RM,278099,Pesos,1107365,0,0,01-01-2014,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Ingeniero en Informática,PROFESIONAL,RM,339772,Pesos,2034989,0,0,01-03-2018,31-12-2024,1206
CONTRATA,Académico,***,***,***,05,Medico-Cirujano,Profesional Ley Médica,RM,1067845,Pesos,1190017,0,0,01-11-2023,31-07-2024,1501
CONTRATA,Profesional,***,***,***,10,Magíster,PROFESIONAL,RM,1588431,Pesos,4390000,0,0,01-01-2023,31-12-2024,1206
CONTRATA,Auxiliar,***,***,***,22,Sin Información,Auxiliar General,RM,36799,Pesos,656457,0,0,01-04-2021,31-12-2024,1501
CONTRATA,Técnico,***,***,***,25,Sin Información,TÉCNICO,RM,1244377,Pesos,1761363,0,0,01-12-2022,31-12-2024,1206
CONTRATA,Profesional,***,***,***,17,Bibliotecaria,BIBLIOTECARIA,RM,1658105,Pesos,2515320,0,0,01-03-2022,31-12-2024,1211
CONTRATA,Académico,***,***,***,05,Especialidad Médica u Odontológica,Prof. Asistente,RM,270584,Pesos,539910,0,0,01-03-2009,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Doctor,PROFESIONAL,RM,181777,Pesos,400000,0,0,01-01-2023,31-12-2024,1204
CONTRATA,Profesional,***,***,***,12,Ingeniero Civil en Computación,PROFESIONAL,RM,4192901,Pesos,7008395,0,0,01-01-2015,31-12-2024,1206
CONTRATA,Académico,***,***,***,09,Abogado,Prof. Asistente,RM,468931,Pesos,869971,0,0,01-07-2023,31-12-2024,1211
CONTRATA,Académico,***,***,***,09,Abogado,Prof. Asistente,RM,468931,Pesos,869971,0,0,01-07-2023,31-12-2024,1211
CONTRATA,Profesional,***,***,***,17,Ingeniero en Ejecución Industrial,PROFESIONAL,RM,1606824,Pesos,2549761,0,0,15-12-2021,31-03-2024,1206
CONTRATA,Académico,***,***,***,06,Profesor De Biologia Y Cs Naturales,Prof. Asociado,RM,209470,Pesos,465564,0,0,01-04-2016,31-12-2024,1203
CONTRATA,Académico,***,***,***,05,Especialidad Médica u Odontológica,Prof. Asistente,RM,834243,Pesos,2647530,0,0,01-05-2009,31-12-2024,1501
CONTRATA,Académico,***,***,***,09,Cirujano Dentista,Prof. Adjunto,RM,154954,Pesos,351069,0,0,01-05-2018,31-12-2024,1214
CONTRATA,Académico,***,***,***,09,Cirujano Dentista,Prof. Adjunto,RM,128530,Pesos,300770,0,0,01-06-2016,31-12-2024,1214
CONTRATA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,827597,Pesos,2404386,0,0,01-10-2009,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Ingeniero en Administración de Empresas Mención Finanzas,PROFESIONAL,RM,814785,Pesos,1672000,0,0,01-01-2023,31-12-2024,1206
CONTRATA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1546544,Pesos,6024608,0,0,01-07-2018,31-12-2024,1205
CONTRATA,Administrativo,***,***,***,25,Sin Información,ADMINISTRATIVO,RM,353345,Pesos,784167,0,0,01-10-2023,31-12-2024,1702
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Asistente,RM,1163376,Pesos,2621120,0,0,01-10-2017,31-12-2024,1201
CONTRATA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,1595353,Pesos,3747792,0,0,01-06-2021,31-12-2024,1210
CONTRATA,Profesional,***,***,***,13,Ingeniero De Ejecución En Administración,PROFESIONAL,RM,1154732,Pesos,2249725,0,0,04-01-2024,31-12-2024,1214
CONTRATA,Técnico,***,***,***,22,Sin Información,ASISTENTE DENTAL,RM,76213,Pesos,887225,0,0,01-08-2020,31-12-2024,1501
CONTRATA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR,RM,98913,Pesos,888722,80550,154680,01-04-2021,31-12-2024,1501
CONTRATA,Técnico,***,***,***,18,Sin Información,TÉCNICO,RM,353024,Pesos,1248064,0,0,01-01-2018,31-12-2024,1213
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,146062,Pesos,751996,0,0,01-06-2023,30-06-2024,1501
CONTRATA,Académico,***,***,***,09,Ingeniero Civil Industrial,Prof. Adjunto,RM,1418,Pesos,33971,0,0,01-07-2011,31-12-2024,1206
CONTRATA,Administrativo,***,***,***,22,Sin Información,Secretaria de Dirección,RM,662815,Pesos,1429308,0,0,01-07-2012,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Contador Público y Auditor,PROFESIONAL,RM,653771,Pesos,1510986,0,0,01-03-2019,31-12-2024,1104
CONTRATA,Académico,***,***,***,09,Geologo,Prof. Adjunto,RM,3388,Pesos,873855,0,0,01-12-2020,31-12-2024,1206
CONTRATA,Profesional,***,***,***,15,Geologo,PROFESIONAL,RM,1018501,Pesos,1350839,0,0,01-04-2021,31-12-2024,1206
CONTRATA,Administrativo,***,***,***,25,Sin Información,CAJERO ADMISIONISTA,RM,269002,Pesos,762186,27060,16235,12-10-2021,30-06-2024,1501
CONTRATA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR DE COCINA-AUXILIAR DE DIETETICA,RM,134358,Pesos,666516,0,0,11-12-2023,31-12-2024,1202
CONTRATA,Profesional,***,***,***,15,Psicologo,PROFESIONAL,RM,598917,Pesos,1567500,0,0,02-11-2023,31-12-2024,1212
CONTRATA,Académico,***,***,***,09,Enfermera,Prof. Asistente,RM,874289,Pesos,2332033,0,0,01-09-2018,31-12-2024,1213
CONTRATA,Técnico,***,***,***,15,Técnico Universitario,TÉCNICO,RM,564605,Pesos,1533188,0,0,01-04-2015,31-12-2024,1209
CONTRATA,Profesional,***,***,***,16,Traductor con mención en Inglés y Portugués,PROFESIONAL,RM,141835,Pesos,213807,0,0,01-03-2023,31-12-2024,1103
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA ANESTESIA,RM,5723,Pesos,1461259,48330,0,01-10-2020,31-12-2024,1501
CONTRATA,Académico,***,***,***,11,Especialidad Médica u Odontológica,Prof. Adjunto,RM,150926,Pesos,476530,0,0,01-04-2016,31-12-2024,1213
CONTRATA,Profesional,***,***,***,12,Relacionador Público,Asistente de Operaciones,RM,929151,Pesos,2138273,0,0,01-11-2008,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Kinesiologo,KINESIOLOGO,RM,0,Pesos,1099935,0,0,01-06-2023,31-05-2024,1501
CONTRATA,Profesional,***,***,***,17,Psicologo,PROFESIONAL,RM,589730,Pesos,1237534,0,0,01-08-2023,31-12-2024,1213
CONTRATA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,212898,Pesos,666516,0,0,01-05-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,14,Ingeniero en Logística,PROFESIONAL,RM,1191680,Pesos,2221445,0,0,01-04-2021,31-12-2024,1107
CONTRATA,Técnico,***,***,***,10,Sin Información,TÉCNICO,RM,455700,Pesos,1460784,0,0,01-11-2021,31-12-2024,1208
CONTRATA,Administrativo,***,***,***,17,Ingeniero De Ejecución En Administración,ADMINISTRATIVO CONTABLE,RM,740606,Pesos,1597821,0,0,01-01-2009,31-12-2024,1205
CONTRATA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR GENERAL DE ASEO,RM,68941,Pesos,669882,0,77340,04-05-2023,30-06-2024,1501
CONTRATA,Académico,***,***,***,02,Doctor,Prof. Asistente,RM,1243934,Pesos,2201509,0,0,01-01-2013,31-12-2024,1213
CONTRATA,Profesional,***,***,***,12,Prof.De Educ.Gral.Bas.En Cs Sociale,PROFESIONAL,RM,496399,Pesos,1397375,0,0,01-01-2023,31-12-2024,1212
CONTRATA,Académico,***,***,***,09,Licenciado,Prof. Asistente,RM,177709,Pesos,438868,0,0,01-08-2023,31-12-2024,1202
CONTRATA,Académico,***,***,***,09,Licenciado,Prof. Asistente,RM,330450,Pesos,837838,0,0,01-08-2023,31-12-2024,1202
CONTRATA,Académico,***,***,***,11,Especialidad Médica u Odontológica,Inst. Adjunto,RM,3585,Pesos,32384,0,0,01-11-2017,31-12-2024,1213
CONTRATA,Académico,***,***,***,11,Especialidad Médica u Odontológica,Inst. Adjunto,RM,66465,Pesos,680063,0,0,01-11-2017,31-12-2024,1213
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA,RM,76214,Pesos,1041092,0,128900,01-09-2019,31-12-2024,1501
CONTRATA,Profesional,***,***,***,16,Profesor De Ingles,PROFESIONAL,RM,141835,Pesos,213807,0,0,01-03-2023,31-12-2024,1103
CONTRATA,Profesional,***,***,***,17,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,996072,Pesos,3017874,0,185164,01-11-2021,31-12-2024,1501
CONTRATA,Académico,***,***,***,09,Magíster,Prof. Asistente,RM,234690,Pesos,962589,0,0,01-03-2021,31-12-2024,1213
CONTRATA,Académico,***,***,***,07,Diplomado en Ingenieria Industrial,Prof. Asociado,RM,2194998,Pesos,3847437,0,0,01-11-2020,31-12-2024,1201
CONTRATA,Académico,***,***,***,09,Magíster,Prof. Asistente,RM,608815,Pesos,1402086,0,0,01-06-2016,31-12-2024,1201
CONTRATA,Académico,***,***,***,09,Magíster,Prof. Asistente,RM,1089897,Pesos,1752424,0,0,01-08-2022,31-12-2024,1201
CONTRATA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,949417,Pesos,2785231,0,176320,01-11-2013,31-12-2024,1501
CONTRATA,Académico,***,***,***,03,Especialidad Médica u Odontológica,Prof. Asociado,RM,882290,Pesos,1287944,0,0,01-05-2019,31-12-2024,1213
CONTRATA,Profesional,***,***,***,10,Abogado,Profesional,RM,644398,Pesos,2160985,0,0,01-10-2021,31-12-2024,1402
CONTRATA,Académico,***,***,***,07,Ingeniero Comercial,Prof. Asociado,RM,2195363,Pesos,3031367,0,0,01-05-2017,31-12-2024,1205
CONTRATA,Académico,***,***,***,09,Especialidad Médica u Odontológica,Prof. Adjunto,RM,0,Pesos,368354,0,0,01-01-2023,31-12-2024,1213
CONTRATA,Académico,***,***,***,09,Arquitecto,Prof. Asistente,RM,531728,Pesos,1226941,0,0,01-10-2019,31-12-2024,1201
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Asistente,RM,2449427,Pesos,3513634,0,0,01-09-2019,31-12-2024,1206
CONTRATA,Profesional,***,***,***,17,Magíster,PROFESIONAL,RM,390931,Pesos,619380,0,0,01-09-2017,31-12-2024,1213
CONTRATA,Académico,***,***,***,11,Magíster,Inst. Adjunto,RM,66465,Pesos,680063,0,0,01-09-2017,31-12-2024,1213
CONTRATA,Técnico,***,***,***,25,Licenciado en Fisica,TECNICO MANTENCION EQUIPOS,RM,467238,Pesos,898060,0,0,01-01-2019,31-12-2024,1203
CONTRATA,Profesional,***,***,***,15,Comunicador Multimedia,PROFESIONAL,RM,1031417,Pesos,2000000,0,0,01-01-2024,31-12-2024,1206
CONTRATA,Auxiliar,***,***,***,20,Sin Información,AUXILIAR,RM,59326,Pesos,491636,0,0,01-01-2020,31-12-2024,1108
CONTRATA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof. Asistente,RM,247972,Pesos,822571,0,0,01-01-2014,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Ingeniero Civil Industrial,PROFESIONAL,RM,649565,Pesos,732857,0,0,01-09-2023,31-03-2024,1206
CONTRATA,Académico,***,***,***,05,Medico-Cirujano,Profesional Ley Médica,RM,2138732,Pesos,4438422,0,0,01-02-2017,31-12-2024,1501
CONTRATA,Académico,***,***,***,03,Especialidad Médica u Odontológica,Instructor,RM,192364,Pesos,436628,0,0,01-09-2006,31-12-2024,1213
CONTRATA,Académico,***,***,***,09,Especialidad Médica u Odontológica,Prof. Adjunto,RM,12026,Pesos,380380,0,0,01-08-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,12,Profesor De Educ.Gral.Basica,Profesional Docente,RM,77182,Pesos,1471182,0,0,01-03-2022,31-12-2024,1402
CONTRATA,Administrativo,***,***,***,22,Sin Información,AYUDANTE ASISTENTE MEDICO ADMINISTRATIVO,RM,70004,Pesos,1256405,0,0,01-03-2020,31-12-2024,1501
CONTRATA,Académico,***,***,***,09,Cirujano Dentista,Prof. Asistente,RM,103305,Pesos,234048,0,0,01-03-2023,31-12-2024,1214
CONTRATA,Académico,***,***,***,05,Cirujano Dentista,Prof. Asistente,RM,530287,Pesos,652459,0,0,01-03-2023,31-12-2024,1214
CONTRATA,Técnico,***,***,***,18,Sin Información,TÉCNICO,RM,198091,Pesos,836000,0,0,01-10-2023,31-12-2024,1109
CONTRATA,Profesional,***,***,***,17,Nutricionista,NUTRICIONISTA,RM,1004913,Pesos,1862128,0,0,01-06-2017,31-12-2024,1213
CONTRATA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,3267034,Pesos,5208878,0,0,01-05-2021,31-12-2024,1211
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA ESPECIALIZADO,RM,252531,Pesos,1239091,0,0,01-03-2020,31-12-2024,1501
CONTRATA,Administrativo,***,***,***,21,Sin Información,ADMINISTRATIVO,RM,1333905,Pesos,1872640,0,0,20-09-2011,31-12-2024,1109
CONTRATA,Profesional,***,***,***,14,Comunicador Social,PROFESIONAL,RM,439615,Pesos,815770,0,0,01-01-2019,31-12-2024,1201
CONTRATA,Académico,***,***,***,07,Kinesiologo,Prof. Asociado,RM,796731,Pesos,2030195,0,0,01-03-2018,31-12-2024,1213
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Adjunto,RM,66660,Pesos,435014,0,0,01-01-2021,31-12-2024,1301
CONTRATA,Académico,***,***,***,11,Sin Información,Instructor,RM,4548,Pesos,177345,0,0,01-04-2001,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Nutricionista,NUTRICIONISTA,RM,656677,Pesos,1928385,0,112421,06-10-2020,31-12-2024,1501
CONTRATA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,110908,Pesos,785909,0,0,01-05-2016,31-12-2024,1208
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Asistente,RM,369244,Pesos,1097143,0,0,01-05-2023,31-12-2024,1202
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Asistente,RM,566016,Pesos,1097146,0,0,01-11-2019,31-12-2024,1202
CONTRATA,Académico,***,***,***,05,Especialista,Prof.Titular,RM,200951,Pesos,990331,0,0,01-09-2019,31-12-2024,1213
CONTRATA,Académico,***,***,***,05,Especialista,Prof.Titular,RM,223500,Pesos,704069,0,0,01-09-2019,31-12-2024,1213
CONTRATA,Administrativo,***,***,***,12,Sin Información,ADMINISTRATIVO,RM,0,Pesos,2707386,219260,0,01-11-2022,31-12-2024,1501
CONTRATA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,6348833,Pesos,8001272,0,0,01-12-2023,31-12-2024,1205
CONTRATA,Académico,***,***,***,05,Cirujano Dentista,Instructor,RM,343898,Pesos,466070,0,0,01-01-2024,31-12-2024,1214
CONTRATA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,312590,Pesos,836846,0,0,01-03-2004,31-12-2024,1213
CONTRATA,Académico,***,***,***,09,Comunicador Audiovisual,Prof. Adjunto,RM,439419,Pesos,1134632,0,0,01-11-2023,31-12-2024,1217
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,0,Pesos,698008,0,0,01-01-2024,31-03-2024,1501
CONTRATA,Profesional,***,***,***,12,Profesor De Fisica,Profesor L.E.M.S.(Media),RM,26049,Pesos,1498196,0,0,01-04-2015,31-12-2024,1402
CONTRATA,Profesional,***,***,***,17,Ingeniero Civil,PROFESIONAL,RM,1627617,Pesos,2755865,0,0,01-03-2021,31-12-2024,1206
CONTRATA,Profesional,***,***,***,17,Fonoaudiologo,PROFESIONAL,RM,333126,Pesos,760760,0,0,01-10-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,11,Licenciado,PSICOLOGO,RM,468859,Pesos,1755600,0,0,01-03-2023,31-12-2024,1203
CONTRATA,Profesional,***,***,***,17,Ingeniero Electrónico,PROFESIONAL,RM,691468,Pesos,1858003,0,0,01-11-2017,31-12-2024,1206
CONTRATA,Auxiliar,***,***,***,22,Sin Información,Auxiliar General,RM,101597,Pesos,854580,0,243621,01-06-2023,30-06-2024,1501
CONTRATA,Administrativo,***,***,***,19,Sin Información,ADMINISTRATIVO,RM,494489,Pesos,1097389,0,0,01-01-2020,31-12-2024,1301
CONTRATA,Profesional,***,***,***,17,Kinesiologo,KINESIOLOGO,RM,160251,Pesos,378474,0,0,01-10-2022,31-03-2024,1501
CONTRATA,Técnico,***,***,***,25,Sin Información,TÉCNICO,RM,346813,Pesos,777635,0,0,02-01-2024,31-03-2024,1206
CONTRATA,Académico,***,***,***,09,Tecnólogo Medico,Prof. Asistente,RM,282343,Pesos,1010242,0,0,01-01-2023,31-12-2024,1213
CONTRATA,Académico,***,***,***,03,Especialidad Médica u Odontológica,Prof. Asistente,RM,490705,Pesos,652064,0,0,01-10-2022,31-12-2024,1214
CONTRATA,Profesional,***,***,***,17,Constructor Civil,PROFESIONAL,RM,2585969,Pesos,3443184,0,0,02-11-2022,31-03-2024,1206
CONTRATA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR DE ENFERMERIA,RM,113195,Pesos,1028104,0,128900,01-03-2020,31-12-2024,1501
CONTRATA,Profesional,***,***,***,06,Licenciado en Ciencias Economicas,PROFESIONAL,RM,1952007,Pesos,3784990,0,0,01-03-2023,31-12-2024,1306
CONTRATA,Académico,***,***,***,07,Medico-Cirujano,Prof. Asociado,RM,401818,Pesos,1237822,0,0,01-09-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,14,Disenador Grafico,PROFESIONAL,RM,15235,Pesos,1045000,0,0,01-05-2023,31-12-2024,1208
CONTRATA,Profesional,***,***,***,17,Psicologo,PSICOLOGO CLINICO,RM,221609,Pesos,431021,0,0,01-04-2023,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Psicologo,PSICOLOGO,RM,538384,Pesos,1345189,0,0,01-04-2023,29-02-2024,1501
CONTRATA,Profesional,***,***,***,06,Ingeniero Civil Industrial,PROFESIONAL,RM,3584932,Pesos,5417915,0,0,01-01-2019,31-12-2024,1104
CONTRATA,Académico,***,***,***,07,Magíster,Prof. Asociado,RM,841478,Pesos,2493917,0,0,01-08-2020,31-12-2024,1213
CONTRATA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR GENERAL DE PABELLONES,RM,0,Pesos,1235332,0,128900,01-09-2019,31-12-2024,1501
CONTRATA,Profesional,***,***,***,17,Ingeniero en Gestión Informática,PROFESIONAL,RM,340677,Pesos,1497892,0,0,01-01-2021,31-12-2024,1206
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA ESPECIALIZADO,RM,0,Pesos,906153,0,103120,04-09-2023,31-03-2024,1501
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,85922,Pesos,789742,0,0,01-04-2021,31-12-2024,1501
CONTRATA,Profesional,***,***,***,15,Nutricionista,PROFESIONAL,RM,1503389,Pesos,2734718,0,0,01-01-2021,31-12-2024,1301
CONTRATA,Académico,***,***,***,09,Doctor,Prof. Adjunto,RM,501726,Pesos,1196939,0,0,02-06-2014,31-12-2024,1209
CONTRATA,Profesional,***,***,***,15,Psicologo,PROFESIONAL,RM,504529,Pesos,987847,0,0,01-12-2013,31-12-2024,1206
CONTRATA,Profesional,***,***,***,15,Periodista,PROFESIONAL,RM,703417,Pesos,1672000,0,0,01-10-2023,31-12-2024,1206
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA PABELLONES,RM,0,Pesos,732772,0,0,01-01-2024,31-03-2024,1501
CONTRATA,Profesional,***,***,***,15,Ingeniero de Ejecución en Administración y Finanzas,PROFESIONAL,RM,604770,Pesos,1573353,0,0,01-01-2019,31-12-2024,1205
CONTRATA,Profesional,***,***,***,12,Abogado,PROFESIONAL,RM,2507607,Pesos,3716729,0,0,01-07-2019,31-12-2024,1701
CONTRATA,Profesional,***,***,***,17,Terapeuta Ocupacional,PROFESIONAL,RM,317584,Pesos,726181,0,0,01-08-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Matrona,PROFESIONAL,RM,333126,Pesos,760760,0,0,01-07-2023,31-12-2024,1213
CONTRATA,Profesional,***,***,***,16,Periodista,PROFESIONAL,RM,395131,Pesos,1306250,0,0,01-07-2023,31-12-2024,1108
CONTRATA,Profesional,***,***,***,14,Tecnólogo Medico,TECNOLOGO MEDICO,RM,1371586,Pesos,2401351,0,0,28-04-2023,31-12-2024,1501
CONTRATA,Académico,***,***,***,09,Medico-Veterinario,Prof. Adjunto,RM,98666,Pesos,294781,0,0,01-08-2022,31-12-2024,1210
CONTRATA,Profesional,***,***,***,11,Medico-Veterinario,PROFESIONAL,RM,886175,Pesos,2172916,0,0,01-05-2011,31-12-2024,1210
CONTRATA,Académico,***,***,***,09,Cirujano Dentista,Prof. Asistente,RM,154958,Pesos,351073,0,0,01-05-2019,31-12-2024,1214
CONTRATA,Académico,***,***,***,09,Cirujano Dentista,Prof. Asistente,RM,129129,Pesos,292558,0,0,01-02-2019,31-12-2024,1214
CONTRATA,Académico,***,***,***,03,Cirujano Dentista,Prof. Asistente,RM,520702,Pesos,698737,0,0,01-02-2019,31-12-2024,1214
CONTRATA,Académico,***,***,***,05,Especialidad Médica u Odontológica,Prof. Asistente,RM,328883,Pesos,517757,0,0,01-07-2015,31-12-2024,1501
CONTRATA,Académico,***,***,***,09,Especialidad Médica u Odontológica,Prof. Asistente,RM,116986,Pesos,476529,0,0,01-03-2017,31-12-2024,1213
CONTRATA,Académico,***,***,***,09,Especialidad Médica u Odontológica,Prof. Adjunto,RM,108179,Pesos,476533,0,0,01-11-2018,31-12-2024,1213
CONTRATA,Académico,***,***,***,03,Magíster,Prof. Asociado,RM,452024,Pesos,825500,0,0,01-09-2021,31-12-2024,1214
CONTRATA,Académico,***,***,***,03,Magíster,Prof. Asociado,RM,451647,Pesos,833934,0,0,01-09-2021,31-12-2024,1214
CONTRATA,Académico,***,***,***,07,Magíster,Prof. Asociado,RM,367076,Pesos,1194269,0,0,01-09-2021,31-12-2024,1213
CONTRATA,Administrativo,***,***,***,19,Sin Información,ADMINISTRATIVO,RM,40819,Pesos,666516,0,0,01-10-2022,31-12-2024,1701
CONTRATA,Académico,***,***,***,03,Doctor,Prof. Asistente,RM,1797868,Pesos,2956098,0,0,01-01-2014,31-12-2024,1214
CONTRATA,Académico,***,***,***,09,Especialidad Médica u Odontológica,Prof. Asistente,RM,448373,Pesos,1906117,0,0,01-01-2018,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Ingeniero en Recursos Naturales Renovables,PROFESIONAL,RM,376965,Pesos,500000,0,0,01-11-2022,30-06-2024,1204
CONTRATA,Académico,***,***,***,13,Sin Información,No Evaluado,RM,1530021,Pesos,2377051,0,0,01-08-2016,31-12-2024,1601
CONTRATA,Académico,***,***,***,05,Especialista,Prof. Asistente,RM,303568,Pesos,529962,0,0,01-05-2008,31-12-2024,1213
CONTRATA,Profesional,***,***,***,17,Matrona,MATRONA,RM,949419,Pesos,2348723,0,176320,01-11-2015,31-12-2024,1501
CONTRATA,Administrativo,***,***,***,22,Sin Información,ADMINISTRATIVO,RM,167675,Pesos,243276,0,0,01-08-2023,31-12-2024,1213
CONTRATA,Técnico,***,***,***,22,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,0,Pesos,751997,0,0,01-01-2024,31-03-2024,1501
CONTRATA,Administrativo,***,***,***,18,Sin Información,ADMINISTRATIVO,RM,354807,Pesos,992716,0,0,01-03-2022,31-12-2024,1201
